INFO 2026-03-18 19:12:38,187 autoreload Watching for file changes with StatReloader
INFO 2026-03-18 21:13:24,359 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:13:24,359 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:20:59,585 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:20:59,624 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:20:59,634 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:20:59,649 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:23:12,108 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:23:12,113 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:23:12,120 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:23:12,125 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:29:50,351 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:29:50,362 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:29:50,370 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:29:50,374 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:29:54,070 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:29:54,070 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:29:54,086 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:29:54,086 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:30:33,936 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:30:33,936 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 52
INFO 2026-03-18 21:30:33,947 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:30:33,953 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 52
INFO 2026-03-18 21:36:06,535 basehttp "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
WARNING 2026-03-18 21:36:07,022 log Unauthorized: /api/auth/login/
WARNING 2026-03-18 21:36:07,023 basehttp "POST /api/auth/login/ HTTP/1.1" 401 63
WARNING 2026-03-18 21:36:53,469 log Unauthorized: /api/auth/login/
WARNING 2026-03-18 21:36:53,470 basehttp "POST /api/auth/login/ HTTP/1.1" 401 63
WARNING 2026-03-18 21:37:03,799 log Unauthorized: /api/auth/login/
WARNING 2026-03-18 21:37:03,800 basehttp "POST /api/auth/login/ HTTP/1.1" 401 63
WARNING 2026-03-18 21:40:47,787 log Unauthorized: /api/auth/login/
WARNING 2026-03-18 21:40:47,787 basehttp "POST /api/auth/login/ HTTP/1.1" 401 63
INFO 2026-03-18 21:41:45,365 basehttp "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
WARNING 2026-03-18 21:41:45,443 log Bad Request: /api/auth/register/
WARNING 2026-03-18 21:41:45,444 basehttp "POST /api/auth/register/ HTTP/1.1" 400 82
INFO 2026-03-18 21:42:11,064 basehttp "POST /api/auth/register/ HTTP/1.1" 201 605
INFO 2026-03-18 21:42:39,908 basehttp "POST /api/auth/login/ HTTP/1.1" 200 1144
INFO 2026-03-18 21:42:40,072 basehttp "OPTIONS /api/products/featured/ HTTP/1.1" 200 0
INFO 2026-03-18 21:42:40,078 basehttp "OPTIONS /api/products/categories/ HTTP/1.1" 200 0
INFO 2026-03-18 21:42:40,095 basehttp "OPTIONS /api/products/featured/ HTTP/1.1" 200 0
INFO 2026-03-18 21:42:40,120 basehttp "OPTIONS /api/products/categories/ HTTP/1.1" 200 0
INFO 2026-03-18 21:42:40,139 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:42:40,155 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:42:40,174 basehttp "GET /api/products/featured/ HTTP/1.1" 200 52
INFO 2026-03-18 21:42:40,190 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:43:01,503 basehttp "OPTIONS /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 0
INFO 2026-03-18 21:43:01,507 basehttp "OPTIONS /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 0
INFO 2026-03-18 21:43:01,523 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:43:01,539 basehttp "GET /api/products/categories/ HTTP/1.1" 200 52
INFO 2026-03-18 21:43:01,551 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 52
INFO 2026-03-18 21:43:01,808 basehttp "GET /api/products/?page=1&ordering=-created_at HTTP/1.1" 200 52
INFO 2026-03-18 21:43:36,774 basehttp "OPTIONS /api/auth/profile/image/ HTTP/1.1" 200 0
INFO 2026-03-18 21:43:38,370 basehttp "POST /api/auth/profile/image/ HTTP/1.1" 200 162
INFO 2026-03-18 21:44:02,562 basehttp "GET /admin/ HTTP/1.1" 200 15563
WARNING 2026-03-18 21:44:02,787 log Not Found: /static/admin/css/base.css
WARNING 2026-03-18 21:44:02,789 basehttp "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:02,791 log Not Found: /static/admin/css/nav_sidebar.css
WARNING 2026-03-18 21:44:02,802 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:02,805 log Not Found: /static/admin/css/responsive.css
WARNING 2026-03-18 21:44:02,809 log Not Found: /static/admin/css/dashboard.css
WARNING 2026-03-18 21:44:02,816 log Not Found: /static/admin/css/dark_mode.css
WARNING 2026-03-18 21:44:02,822 log Not Found: /static/admin/js/theme.js
WARNING 2026-03-18 21:44:02,822 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:02,824 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:02,824 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:02,833 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:02,855 log Not Found: /static/admin/js/nav_sidebar.js
WARNING 2026-03-18 21:44:02,864 log Not Found: /static/admin/css/nav_sidebar.css
WARNING 2026-03-18 21:44:02,869 log Not Found: /static/admin/css/dashboard.css
WARNING 2026-03-18 21:44:02,872 log Not Found: /static/admin/css/responsive.css
WARNING 2026-03-18 21:44:02,939 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:02,942 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:02,947 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:02,949 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
INFO 2026-03-18 21:44:55,756 basehttp "GET /admin/products/product/add/ HTTP/1.1" 200 34577
WARNING 2026-03-18 21:44:55,961 log Not Found: /static/admin/css/base.css
WARNING 2026-03-18 21:44:55,969 log Not Found: /static/admin/css/dark_mode.css
WARNING 2026-03-18 21:44:55,974 log Not Found: /static/admin/css/forms.css
WARNING 2026-03-18 21:44:55,978 log Not Found: /static/admin/css/nav_sidebar.css
WARNING 2026-03-18 21:44:55,982 log Not Found: /static/admin/js/theme.js
WARNING 2026-03-18 21:44:55,984 log Not Found: /static/admin/js/vendor/jquery/jquery.min.js
WARNING 2026-03-18 21:44:55,985 basehttp "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:55,988 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:55,990 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:55,995 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:55,998 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,018 basehttp "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,024 log Not Found: /static/admin/css/nav_sidebar.css
WARNING 2026-03-18 21:44:56,026 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,034 log Not Found: /static/admin/css/forms.css
WARNING 2026-03-18 21:44:56,034 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,043 log Not Found: /static/admin/js/actions.js
WARNING 2026-03-18 21:44:56,122 log Not Found: /static/admin/css/responsive.css
WARNING 2026-03-18 21:44:56,166 log Not Found: /static/admin/js/jquery.init.js
WARNING 2026-03-18 21:44:56,170 log Not Found: /static/admin/js/core.js
WARNING 2026-03-18 21:44:56,175 log Not Found: /static/admin/js/admin/RelatedObjectLookups.js
WARNING 2026-03-18 21:44:56,180 log Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
WARNING 2026-03-18 21:44:56,183 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,186 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,188 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,189 basehttp "GET /static/admin/js/core.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,194 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,194 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,200 log Not Found: /static/admin/js/urlify.js
WARNING 2026-03-18 21:44:56,205 log Not Found: /static/admin/js/prepopulate.js
WARNING 2026-03-18 21:44:56,212 log Not Found: /static/admin/js/prepopulate_init.js
WARNING 2026-03-18 21:44:56,218 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,219 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,220 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,322 log Not Found: /static/admin/js/nav_sidebar.js
WARNING 2026-03-18 21:44:56,324 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
INFO 2026-03-18 21:44:56,529 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2026-03-18 21:44:56,544 log Not Found: /static/admin/img/icon-addlink.svg
WARNING 2026-03-18 21:44:56,549 log Not Found: /static/admin/css/responsive.css
WARNING 2026-03-18 21:44:56,549 log Not Found: /static/admin/img/icon-deletelink.svg
WARNING 2026-03-18 21:44:56,554 log Not Found: /static/admin/img/icon-viewlink.svg
WARNING 2026-03-18 21:44:56,556 log Not Found: /static/admin/js/change_form.js
WARNING 2026-03-18 21:44:56,558 log Not Found: /static/admin/img/icon-changelink.svg
WARNING 2026-03-18 21:44:56,559 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,560 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,564 basehttp "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,566 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,568 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:44:56,569 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 404 179
INFO 2026-03-18 21:47:40,552 basehttp "GET /admin/products/category/add/ HTTP/1.1" 200 19761
WARNING 2026-03-18 21:47:40,604 log Not Found: /static/admin/css/base.css
WARNING 2026-03-18 21:47:40,606 basehttp "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,607 log Not Found: /static/admin/css/dark_mode.css
WARNING 2026-03-18 21:47:40,612 log Not Found: /static/admin/css/forms.css
WARNING 2026-03-18 21:47:40,614 log Not Found: /static/admin/js/theme.js
WARNING 2026-03-18 21:47:40,617 log Not Found: /static/admin/css/nav_sidebar.css
WARNING 2026-03-18 21:47:40,623 log Not Found: /static/admin/js/vendor/jquery/jquery.min.js
WARNING 2026-03-18 21:47:40,624 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,624 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,629 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,630 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
INFO 2026-03-18 21:47:40,633 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2026-03-18 21:47:40,636 basehttp "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,639 log Not Found: /static/admin/css/responsive.css
WARNING 2026-03-18 21:47:40,641 log Not Found: /static/admin/js/jquery.init.js
WARNING 2026-03-18 21:47:40,643 log Not Found: /static/admin/js/core.js
WARNING 2026-03-18 21:47:40,646 log Not Found: /static/admin/js/admin/RelatedObjectLookups.js
WARNING 2026-03-18 21:47:40,648 log Not Found: /static/admin/js/actions.js
WARNING 2026-03-18 21:47:40,651 log Not Found: /static/admin/css/forms.css
WARNING 2026-03-18 21:47:40,651 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,652 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,653 basehttp "GET /static/admin/js/core.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,656 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,658 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,658 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,661 log Not Found: /static/admin/js/urlify.js
WARNING 2026-03-18 21:47:40,665 log Not Found: /static/admin/js/prepopulate.js
WARNING 2026-03-18 21:47:40,669 log Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
WARNING 2026-03-18 21:47:40,673 log Not Found: /static/admin/js/prepopulate_init.js
WARNING 2026-03-18 21:47:40,674 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,675 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,679 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:40,679 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:41,008 log Not Found: /static/admin/js/nav_sidebar.js
WARNING 2026-03-18 21:47:41,010 log Not Found: /static/admin/css/responsive.css
WARNING 2026-03-18 21:47:41,012 log Not Found: /static/admin/img/icon-changelink.svg
WARNING 2026-03-18 21:47:41,013 log Not Found: /static/admin/img/icon-addlink.svg
WARNING 2026-03-18 21:47:41,014 log Not Found: /static/admin/img/icon-viewlink.svg
WARNING 2026-03-18 21:47:41,017 log Not Found: /static/admin/js/change_form.js
WARNING 2026-03-18 21:47:41,018 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:41,020 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:41,021 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:41,025 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:41,027 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 404 179
WARNING 2026-03-18 21:47:41,029 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 404 179
INFO 2026-03-18 22:03:42,903 basehttp "POST /api/auth/profile/image/ HTTP/1.1" 200 162
INFO 2026-03-18 22:08:01,482 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\gadgethub\settings.py changed, reloading.
INFO 2026-03-18 22:08:05,616 autoreload Watching for file changes with StatReloader
INFO 2026-03-18 22:10:02,361 autoreload C:\Users\Eze Christian\Downloads\Payuee Escrow E-commerce\backend\gadgethub\urls.py changed, reloading.
INFO 2026-03-18 22:10:04,942 autoreload Watching for file changes with StatReloader
INFO 2026-03-18 22:13:31,480 basehttp "POST /admin/products/category/add/ HTTP/1.1" 200 20374
WARNING 2026-03-18 22:13:31,535 log Not Found: /static/admin/css/base.css
WARNING 2026-03-18 22:13:31,538 basehttp "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,547 log Not Found: /static/admin/css/dark_mode.css
WARNING 2026-03-18 22:13:31,552 log Not Found: /static/admin/css/nav_sidebar.css
WARNING 2026-03-18 22:13:31,602 log Not Found: /static/admin/css/forms.css
WARNING 2026-03-18 22:13:31,602 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,604 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,608 log Not Found: /static/admin/css/responsive.css
WARNING 2026-03-18 22:13:31,608 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 404 179
INFO 2026-03-18 22:13:31,612 basehttp - Broken pipe from ('127.0.0.1', 54908)
WARNING 2026-03-18 22:13:31,613 log Not Found: /static/admin/js/theme.js
WARNING 2026-03-18 22:13:31,615 log Not Found: /static/admin/js/jquery.init.js
WARNING 2026-03-18 22:13:31,619 log Not Found: /static/admin/js/vendor/jquery/jquery.min.js
WARNING 2026-03-18 22:13:31,624 log Not Found: /static/admin/js/core.js
WARNING 2026-03-18 22:13:31,624 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
INFO 2026-03-18 22:13:31,627 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2026-03-18 22:13:31,630 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,633 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,634 basehttp "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,635 basehttp "GET /static/admin/js/core.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,639 log Not Found: /static/admin/js/admin/RelatedObjectLookups.js
WARNING 2026-03-18 22:13:31,644 log Not Found: /static/admin/js/actions.js
WARNING 2026-03-18 22:13:31,647 log Not Found: /static/admin/js/urlify.js
WARNING 2026-03-18 22:13:31,648 log Not Found: /static/admin/js/prepopulate.js
WARNING 2026-03-18 22:13:31,650 log Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
WARNING 2026-03-18 22:13:31,652 log Not Found: /static/admin/css/nav_sidebar.css
WARNING 2026-03-18 22:13:31,653 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,654 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,655 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,655 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,657 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,658 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,663 log Not Found: /static/admin/css/forms.css
WARNING 2026-03-18 22:13:31,667 log Not Found: /static/admin/js/prepopulate_init.js
WARNING 2026-03-18 22:13:31,668 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,669 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,678 log Not Found: /static/admin/css/responsive.css
WARNING 2026-03-18 22:13:31,680 log Not Found: /static/admin/js/nav_sidebar.js
WARNING 2026-03-18 22:13:31,683 log Not Found: /static/admin/img/icon-changelink.svg
WARNING 2026-03-18 22:13:31,684 log Not Found: /static/admin/img/icon-addlink.svg
WARNING 2026-03-18 22:13:31,686 log Not Found: /static/admin/img/icon-viewlink.svg
WARNING 2026-03-18 22:13:31,687 log Not Found: /static/admin/js/change_form.js
WARNING 2026-03-18 22:13:31,688 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,688 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,690 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,693 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,694 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 404 179
WARNING 2026-03-18 22:13:31,695 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 404 179
INFO 2026-03-18 22:13:51,861 basehttp "GET /admin/products/category/add/?_to_field=id&_popup=1 HTTP/1.1" 200 8659
WARNING 2026-03-18 22:13:51,912 log Not Found: /static/admin/css/base.css
WARNING 2026-03-18 22:13:51,918 log Not Found: /static/admin/css/dark_mode.css
WARNING 2026-03-18 22:13:51,920 log Not Found: /static/admin/js/vendor/jquery/jquery.min.js
WARNING 2026-03-18 22:13:51,922 log Not Found: /static/admin/css/forms.css
